timestamp,instance_id,instance_name,time_of_click,status,voting_url,cooldown_message,failure_type,failure_reason,initial_vote_count,final_vote_count,vote_count_change,proxy_ip,session_id,click_attempts,error_message,browser_closed
2025-10-25T17:31:01.536104,22,Instance_22,2025-10-25T17:29:51.455468,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T17:31:46.676678,6,Instance_6,2025-10-25T17:31:43.602823,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16275,16276,1,119.13.239.221,s10ygevrbu,1,,True
2025-10-25T17:31:47.789892,4,Instance_4,2025-10-25T17:31:44.634804,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16275,16276,1,119.13.233.164,au80g1m03x,1,,True
2025-10-25T17:32:10.674159,7,Instance_7,2025-10-25T17:32:07.592349,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16277,16278,1,77.83.69.107,mfvhp6muil,1,,True
2025-10-25T17:33:28.033278,8,Instance_8,2025-10-25T17:33:24.877393,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16278,16279,1,119.13.225.239,r0zej1xxo6,1,,True
2025-10-25T17:34:26.441944,9,Instance_9,2025-10-25T17:34:23.322010,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16279,16280,1,43.225.188.171,82shyhp3e5,1,,True
2025-10-25T17:37:35.663069,22,Instance_22,2025-10-25T17:36:25.480756,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T17:43:35.921335,10,Instance_10,2025-10-25T17:43:32.807468,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16280,16281,1,77.83.69.212,w7gfpgsxwj,1,,True
2025-10-25T17:44:47.017660,1,Instance_1,2025-10-25T17:44:43.946942,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16281,16282,1,43.225.188.139,mve0b3kzew,1,,True
2025-10-25T17:45:16.488417,22,Instance_22,2025-10-25T17:44:06.348333,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T17:45:23.634076,12,Instance_12,2025-10-25T17:45:20.495018,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16281,16282,1,119.13.236.158,hw17xcwmw2,1,,True
2025-10-25T17:45:37.452498,13,Instance_13,2025-10-25T17:45:34.371141,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16282,16283,1,77.83.68.155,r3jkd8wbc0,1,,True
2025-10-25T17:46:40.870632,15,Instance_15,2025-10-25T17:46:37.760194,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16284,16285,1,119.13.225.121,sk8ejydo14,1,,True
2025-10-25T17:46:47.391929,11,Instance_11,2025-10-25T17:46:39.104812,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16284,16284,0,43.225.188.228,099u1zm9yi,1,"Button visible: False, Error msg: None",True
2025-10-25T17:47:13.942721,14,Instance_14,2025-10-25T17:47:10.829951,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16284,16285,1,119.13.230.249,ufu5uv5oq3,1,,True
2025-10-25T17:47:14.580756,16,Instance_16,2025-10-25T17:47:11.484657,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16286,16287,1,77.83.69.253,rcky0tzohj,1,,True
2025-10-25T17:48:14.152451,18,Instance_18,2025-10-25T17:48:05.929382,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16287,16287,0,119.13.238.105,xht06kj9ls,1,"Button visible: False, Error msg: None",True
2025-10-25T17:48:51.304861,2,Instance_2,2025-10-25T17:48:43.075507,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16288,16288,0,43.225.188.232,hentb7pxq9,1,"Button visible: False, Error msg: None",True
2025-10-25T17:48:52.496872,19,Instance_19,2025-10-25T17:48:49.412569,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16287,16288,1,119.13.224.217,6sjh6aj3nd,1,,True
2025-10-25T18:00:56.116146,11,Instance_11,2025-10-25T18:00:47.903647,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,You have voted already! Please come back at your next voting time of 30 minutes.,ip_cooldown,IP in cooldown period,16289,16289,0,43.225.188.228,099u1zm9yi,1,,True
2025-10-25T18:02:37.210205,18,Instance_18,2025-10-25T18:02:28.986872,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,You have voted already! Please come back at your next voting time of 30 minutes.,ip_cooldown,IP in cooldown period,16289,16289,0,119.13.238.105,xht06kj9ls,1,,True
2025-10-25T18:02:50.236817,21,Instance_21,2025-10-25T18:02:47.168464,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16289,16290,1,119.13.237.40,3ip6wbars9,1,,True
2025-10-25T18:03:36.726061,20,Instance_20,2025-10-25T18:03:33.652540,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16289,16290,1,77.83.69.247,ki7o5fzy7g,1,,True
2025-10-25T18:03:45.893932,23,Instance_23,2025-10-25T18:03:42.806954,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16290,16291,1,119.13.239.19,f6sv919o8p,1,,True
2025-10-25T18:04:10.116976,2,Instance_2,2025-10-25T18:04:01.928228,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,You have voted already! Please come back at your next voting time of 30 minutes.,ip_cooldown,IP in cooldown period,16290,16290,0,43.225.188.232,hentb7pxq9,1,,True
2025-10-25T18:04:27.844302,22,Instance_22,2025-10-25T18:03:17.710330,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T18:04:43.574903,24,Instance_24,2025-10-25T18:04:40.410760,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16292,16293,1,119.13.226.173,118h593fqk,1,,True
2025-10-25T18:04:46.481396,25,Instance_25,2025-10-25T18:04:43.405293,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16292,16293,1,43.225.188.75,mk21b8riv1,1,,True
2025-10-25T18:06:25.526551,32,Instance_32,2025-10-25T18:06:22.431595,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16294,16295,1,119.13.236.150,wpmk8cv24f,1,,True
2025-10-25T18:06:35.938581,27,Instance_27,2025-10-25T18:06:32.853014,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16294,16295,1,77.83.69.170,j9fdqbu9lg,1,,True
2025-10-25T18:07:11.269416,34,Instance_34,2025-10-25T18:07:08.153883,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16295,16296,1,119.13.233.30,dfi9gcep3w,1,,True
2025-10-25T18:07:16.435670,4,Instance_4,2025-10-25T18:07:13.343016,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16296,16297,1,119.13.233.164,au80g1m03x,1,,True
2025-10-25T18:07:49.256796,5,Instance_5,2025-10-25T18:07:46.176301,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16298,16299,1,77.83.69.80,ioxp5o4qg1,1,,True
2025-10-25T18:08:20.445698,6,Instance_6,2025-10-25T18:08:17.361635,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16299,16300,1,119.13.239.221,s10ygevrbu,1,,True
2025-10-25T18:08:51.104650,7,Instance_7,2025-10-25T18:08:48.008278,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16300,16301,1,77.83.69.107,mfvhp6muil,1,,True
2025-10-25T18:08:53.164532,3,Instance_3,2025-10-25T18:08:50.089215,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16298,16299,1,91.197.254.163,3b4e9sznwe,1,,True
2025-10-25T18:09:44.432826,9,Instance_9,2025-10-25T18:09:41.321604,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16302,16303,1,43.225.188.171,82shyhp3e5,1,,True
2025-10-25T18:11:41.715964,8,Instance_8,2025-10-25T18:11:38.622804,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16303,16304,1,119.13.225.239,r0zej1xxo6,1,,True
2025-10-25T18:14:07.865902,22,Instance_22,2025-10-25T18:12:57.747522,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T18:15:24.031262,10,Instance_10,2025-10-25T18:15:20.885450,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16304,16305,1,77.83.69.212,w7gfpgsxwj,1,,True
2025-10-25T18:17:42.139512,1,Instance_1,2025-10-25T18:17:38.980642,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16305,16306,1,43.225.188.139,mve0b3kzew,1,,True
2025-10-25T18:17:46.602180,13,Instance_13,2025-10-25T18:17:43.500269,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16305,16306,1,77.83.68.155,r3jkd8wbc0,1,,True
2025-10-25T18:17:47.149769,12,Instance_12,2025-10-25T18:17:44.038726,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16305,16306,1,119.13.236.158,hw17xcwmw2,1,,True
2025-10-25T18:18:21.734066,15,Instance_15,2025-10-25T18:18:18.626746,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16308,16309,1,119.13.225.121,sk8ejydo14,1,,True
2025-10-25T18:18:44.579028,14,Instance_14,2025-10-25T18:18:41.500103,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16309,16310,1,119.13.230.249,ufu5uv5oq3,1,,True
2025-10-25T18:19:22.841715,16,Instance_16,2025-10-25T18:19:19.695231,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16310,16311,1,77.83.69.253,rcky0tzohj,1,,True
2025-10-25T18:20:19.528054,19,Instance_19,2025-10-25T18:20:16.461420,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16311,16312,1,119.13.224.217,6sjh6aj3nd,1,,True
2025-10-25T18:20:42.416599,22,Instance_22,2025-10-25T18:19:32.252875,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T18:27:21.932731,22,Instance_22,2025-10-25T18:26:11.753815,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T18:31:33.867743,11,Instance_11,2025-10-25T18:31:25.648303,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,Someone has already voted out of this IP address: 119.13.225.239 Please come back at your next voting time of 30 minutes.,ip_cooldown,IP in cooldown period,16312,16312,0,43.225.188.228,099u1zm9yi,1,,True
2025-10-25T18:33:58.000471,22,Instance_22,2025-10-25T18:32:47.885578,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T18:34:33.288467,21,Instance_21,2025-10-25T18:34:25.061554,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16312,16312,0,119.13.237.40,3ip6wbars9,1,"Button visible: False, Error msg: None",True
2025-10-25T18:34:45.294658,18,Instance_18,2025-10-25T18:34:37.037724,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16312,16312,0,119.13.238.105,xht06kj9ls,1,"Button visible: False, Error msg: None",True
2025-10-25T18:35:29.051826,20,Instance_20,2025-10-25T18:35:25.956974,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16313,16314,1,77.83.69.247,ki7o5fzy7g,1,,True
2025-10-25T18:36:52.578951,32,Instance_32,2025-10-25T18:36:49.508922,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16315,16316,1,119.13.236.150,wpmk8cv24f,1,,True
2025-10-25T18:36:59.791926,27,Instance_27,2025-10-25T18:36:56.715014,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16315,16316,1,77.83.69.170,j9fdqbu9lg,1,,True
2025-10-25T18:37:22.185767,2,Instance_2,2025-10-25T18:37:19.093857,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16315,16316,1,43.225.188.232,hentb7pxq9,1,,True
2025-10-25T18:37:48.439618,4,Instance_4,2025-10-25T18:37:45.353986,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16318,16319,1,119.13.233.164,au80g1m03x,1,,True
2025-10-25T18:37:49.474764,25,Instance_25,2025-10-25T18:37:46.398556,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16316,16317,1,43.225.188.75,mk21b8riv1,1,,True
2025-10-25T18:38:13.393471,5,Instance_5,2025-10-25T18:38:10.287662,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16320,16321,1,77.83.69.80,ioxp5o4qg1,1,,True
2025-10-25T18:38:13.543540,24,Instance_24,2025-10-25T18:38:10.436368,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16315,16316,1,119.13.226.173,118h593fqk,1,,True
2025-10-25T18:38:20.133757,34,Instance_34,2025-10-25T18:38:11.870812,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16318,16318,0,119.13.233.30,dfi9gcep3w,1,"Button visible: False, Error msg: None",True
2025-10-25T18:38:44.296539,6,Instance_6,2025-10-25T18:38:41.188524,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16322,16323,1,119.13.239.221,s10ygevrbu,1,,True
2025-10-25T18:38:51.545192,23,Instance_23,2025-10-25T18:37:06.818570,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.239.19,f6sv919o8p,7,,False
2025-10-25T19:00:50.018431,1,Instance_1,2025-10-25T19:00:46.911149,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16323,16324,1,43.225.188.139,mve0b3kzew,1,,True
2025-10-25T19:01:51.258611,12,Instance_12,2025-10-25T19:01:48.177028,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16324,16325,1,119.13.236.158,hw17xcwmw2,1,,True
2025-10-25T19:02:04.219001,11,Instance_11,2025-10-25T19:02:01.051097,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16324,16325,1,43.225.188.228,099u1zm9yi,1,,True
2025-10-25T19:02:05.773033,10,Instance_10,2025-10-25T19:01:57.559381,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16324,16324,0,77.83.69.212,w7gfpgsxwj,1,"Button visible: False, Error msg: None",True
2025-10-25T19:02:14.976602,13,Instance_13,2025-10-25T19:02:11.870248,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16325,16326,1,77.83.68.155,r3jkd8wbc0,1,,True
2025-10-25T19:03:25.407554,14,Instance_14,2025-10-25T19:03:22.310400,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16328,16329,1,119.13.230.249,ufu5uv5oq3,1,,True
2025-10-25T19:04:00.763390,16,Instance_16,2025-10-25T19:03:57.623993,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16329,16330,1,77.83.69.253,rcky0tzohj,1,,True
2025-10-25T19:04:33.257857,18,Instance_18,2025-10-25T19:04:30.173536,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16330,16331,1,119.13.238.105,xht06kj9ls,1,,True
2025-10-25T19:05:05.811097,19,Instance_19,2025-10-25T19:04:57.515303,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16330,16330,0,119.13.224.217,6sjh6aj3nd,1,"Button visible: False, Error msg: None",True
2025-10-25T19:05:47.354637,15,Instance_15,2025-10-25T19:05:44.248550,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16332,16333,1,119.13.225.121,sk8ejydo14,1,,True
2025-10-25T19:06:40.718148,21,Instance_21,2025-10-25T19:06:37.650688,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16333,16334,1,119.13.237.40,3ip6wbars9,1,,True
2025-10-25T19:06:47.287808,23,Instance_23,2025-10-25T19:06:39.077263,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16333,16333,0,119.13.239.19,f6sv919o8p,1,"Button visible: False, Error msg: None",True
2025-10-25T19:06:54.251274,3,Instance_3,2025-10-25T19:06:51.151115,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16333,16334,1,91.197.254.163,3b4e9sznwe,1,,True
2025-10-25T19:07:07.029016,22,Instance_22,2025-10-25T19:05:56.911513,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Could not find vote button,,,,119.13.231.88,sxcw1auxrv,7,,False
2025-10-25T19:07:26.096550,20,Instance_20,2025-10-25T19:07:23.005440,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16336,16337,1,77.83.69.247,ki7o5fzy7g,1,,True
2025-10-25T19:07:36.965746,10,Instance_10,2025-10-25T19:07:33.872526,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16336,16337,1,77.83.69.212,w7gfpgsxwj,1,,True
2025-10-25T19:07:57.845222,34,Instance_34,2025-10-25T19:07:54.754665,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16338,16339,1,119.13.233.30,dfi9gcep3w,1,,True
2025-10-25T19:08:23.993991,32,Instance_32,2025-10-25T19:08:20.902522,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16339,16340,1,119.13.236.150,wpmk8cv24f,1,,True
2025-10-25T19:09:07.502275,2,Instance_2,2025-10-25T19:08:59.149508,failed,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,technical,Vote not counted (unknown reason),16340,16340,0,43.225.188.232,hentb7pxq9,1,"Button visible: False, Error msg: None",True
2025-10-25T19:09:29.456643,25,Instance_25,2025-10-25T19:09:26.337767,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16341,16342,1,43.225.188.75,mk21b8riv1,1,,True
2025-10-25T19:10:17.193813,27,Instance_27,2025-10-25T19:10:14.061929,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16342,16343,1,77.83.69.170,j9fdqbu9lg,1,,True
2025-10-25T19:10:52.931864,24,Instance_24,2025-10-25T19:10:49.776837,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16343,16344,1,119.13.226.173,118h593fqk,1,,True
2025-10-25T19:11:10.676424,4,Instance_4,2025-10-25T19:11:07.543100,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16343,16344,1,119.13.233.164,au80g1m03x,1,,True
2025-10-25T19:11:26.431592,5,Instance_5,2025-10-25T19:11:23.318721,success,https://www.cutebabyvote.com/october-2025/?contest=photo-detail&photo_id=463146,,,Vote count verified: +1,16344,16345,1,77.83.69.80,ioxp5o4qg1,1,,True
